episode,step,x,y
457.00,42.00,896.53,453.28
457.00,43.00,908.58,475.18
457.00,44.00,920.60,497.11
457.00,45.00,936.48,516.41
457.00,46.00,930.59,540.71
457.00,47.00,934.37,565.42
457.00,48.00,950.77,584.29
458.00,1.00,80.43,214.41
458.00,2.00,101.54,227.81
458.00,3.00,121.88,242.33
458.00,4.00,142.08,257.07
458.00,5.00,166.75,253.05
458.00,6.00,190.56,245.39
458.00,7.00,213.96,236.60
458.00,8.00,238.76,233.47
458.00,9.00,260.46,221.04
458.00,10.00,280.37,205.93
458.00,11.00,301.67,192.83
458.00,12.00,318.42,174.27
458.00,13.00,342.90,169.24
458.00,14.00,365.87,159.37
458.00,15.00,390.00,152.82
458.00,16.00,411.45,139.98
458.00,17.00,430.80,124.16
458.00,18.00,450.80,109.15
458.00,19.00,475.39,113.65
458.00,20.00,500.23,116.44
458.00,21.00,523.20,106.57
458.00,22.00,548.02,103.56
458.00,23.00,566.73,120.13
458.00,24.00,580.58,140.94
458.00,25.00,604.91,146.70
458.00,26.00,625.74,160.53
458.00,27.00,641.25,180.14
458.00,28.00,654.76,201.18
458.00,29.00,674.26,216.81
458.00,30.00,692.74,233.65
458.00,31.00,714.45,246.05
458.00,32.00,729.77,265.81
458.00,33.00,751.22,278.64
458.00,34.00,769.42,295.78
458.00,35.00,788.98,311.35
458.00,36.00,808.18,327.37
458.00,37.00,823.39,347.20
458.00,38.00,836.36,368.58
458.00,39.00,858.71,379.78
458.00,40.00,871.59,401.20
458.00,41.00,889.21,418.94
458.00,42.00,886.10,443.74
458.00,43.00,896.06,466.67
458.00,44.00,909.24,487.92
458.00,45.00,923.49,508.46
458.00,46.00,933.24,531.48
458.00,47.00,943.55,554.26
458.00,48.00,948.27,578.81
458.00,49.00,944.16,603.47
459.00,1.00,75.94,219.26
459.00,2.00,93.61,236.94
459.00,3.00,109.47,256.26
459.00,4.00,134.43,257.71
459.00,5.00,159.33,259.97
459.00,6.00,184.20,257.46
459.00,7.00,206.73,246.61
459.00,8.00,231.67,244.84
459.00,9.00,253.89,233.40
459.00,10.00,269.68,214.02
459.00,11.00,292.37,203.51
459.00,12.00,316.23,196.05
459.00,13.00,333.91,178.37
459.00,14.00,352.59,161.76
459.00,15.00,370.27,144.08
459.00,16.00,389.00,127.53
459.00,17.00,411.25,116.12
459.00,18.00,435.99,112.56
459.00,19.00,460.67,108.55
459.00,20.00,485.65,107.64
459.00,21.00,507.43,95.36
459.00,22.00,531.21,103.08
459.00,23.00,554.96,110.88
459.00,24.00,573.79,127.32
459.00,25.00,596.62,137.51
459.00,26.00,616.13,153.15
459.00,27.00,632.68,171.88
459.00,28.00,650.55,189.36
459.00,29.00,668.23,207.04
459.00,30.00,688.42,221.79
459.00,31.00,707.04,238.47
459.00,32.00,725.31,255.53
459.00,33.00,744.15,271.96
459.00,34.00,761.83,289.64
459.00,35.00,776.87,309.61
459.00,36.00,794.54,327.29
459.00,37.00,813.47,343.63
459.00,38.00,831.39,361.06
459.00,39.00,843.14,383.13
459.00,40.00,859.17,402.31
459.00,41.00,876.17,420.64
459.00,42.00,877.22,445.62
459.00,43.00,892.15,465.67
459.00,44.00,903.30,488.04
459.00,45.00,921.85,504.81
459.00,46.00,935.47,525.77
459.00,47.00,940.44,550.27
459.00,48.00,948.45,573.95
459.00,49.00,963.12,594.20
459.00,50.00,961.68,619.16
459.00,51.00,964.21,644.03
459.00,52.00,957.31,668.06
459.00,53.00,957.09,693.06
459.00,54.00,952.76,717.68
459.00,55.00,945.85,741.71
459.00,56.00,945.78,766.71
459.00,57.00,938.65,790.67
459.00,58.00,935.78,815.50
459.00,59.00,932.37,840.27
459.00,60.00,917.28,860.21
459.00,61.00,906.24,882.63
459.00,62.00,893.67,904.24
459.00,63.00,882.17,882.04
459.00,64.00,902.35,867.28
459.00,65.00,909.46,891.25
459.00,66.00,892.25,909.38
459.00,67.00,894.66,884.49
459.00,68.00,884.84,861.50
459.00,69.00,903.58,844.97
459.00,70.00,903.63,869.97
459.00,71.00,878.89,873.60
459.00,72.00,899.47,859.41
459.00,73.00,909.45,882.34
459.00,74.00,900.77,858.89
459.00,75.00,915.44,879.14
459.00,76.00,902.38,900.46
459.00,77.00,890.02,878.73
459.00,78.00,914.63,883.13
459.00,79.00,890.74,890.49
459.00,80.00,910.78,875.55
459.00,81.00,897.08,896.46
459.00,82.00,883.65,875.38
459.00,83.00,887.63,850.69
459.00,84.00,909.08,837.86
459.00,85.00,917.00,861.58
459.00,86.00,909.63,885.47
459.00,87.00,910.31,910.46
459.00,88.00,900.17,887.61
459.00,89.00,919.49,871.75
459.00,90.00,909.93,894.85
459.00,91.00,905.48,919.45
459.00,92.00,919.47,940.16
459.00,93.00,898.61,926.39
459.00,94.00,883.80,906.25
459.00,95.00,893.45,883.19
459.00,96.00,918.34,885.54
459.00,97.00,896.32,897.37
459.00,98.00,902.93,873.26
459.00,99.00,927.92,872.86
459.00,100.00,916.56,895.13
460.00,1.00,78.88,216.38
460.00,2.00,96.56,234.06
460.00,3.00,114.24,251.74
460.00,4.00,139.03,248.50
460.00,5.00,163.61,253.07
460.00,6.00,184.16,238.84
460.00,7.00,209.16,239.24
460.00,8.00,228.20,223.03
460.00,9.00,251.73,214.61
460.00,10.00,261.58,191.62
460.00,11.00,280.52,175.31
460.00,12.00,304.87,169.67
460.00,13.00,327.85,159.81
460.00,14.00,348.91,146.35
460.00,15.00,370.51,133.75
460.00,16.00,389.64,117.67
460.00,17.00,413.59,110.47
460.00,18.00,438.40,107.44
460.00,19.00,461.98,99.12
460.00,20.00,486.35,93.57
460.00,21.00,511.28,91.63
460.00,22.00,536.28,91.50
460.00,23.00,553.95,109.18
460.00,24.00,578.40,114.40
460.00,25.00,597.71,130.28
460.00,26.00,615.39,147.96
460.00,27.00,631.34,167.21
460.00,28.00,649.65,184.23
460.00,29.00,665.11,203.88
460.00,30.00,684.31,219.88
460.00,31.00,699.17,239.99
460.00,32.00,716.81,257.70
460.00,33.00,728.39,279.86
460.00,34.00,745.61,297.98
460.00,35.00,759.45,318.80
460.00,36.00,776.69,336.91
460.00,37.00,794.37,354.59
460.00,38.00,813.74,370.38
460.00,39.00,831.42,388.06
460.00,40.00,848.90,405.94
460.00,41.00,858.12,429.18
460.00,42.00,873.53,448.86
460.00,43.00,886.67,470.13
460.00,44.00,902.89,489.15
460.00,45.00,914.16,511.47
460.00,46.00,924.70,534.14
460.00,47.00,923.10,559.09
460.00,48.00,923.68,584.08
460.00,49.00,934.25,606.73
461.00,1.00,77.84,217.51
461.00,2.00,96.67,233.96
461.00,3.00,120.34,242.00
461.00,4.00,144.40,248.79
461.00,5.00,168.37,255.89
461.00,6.00,193.33,254.51
461.00,7.00,217.96,250.18
461.00,8.00,237.70,234.85
461.00,9.00,256.64,218.52
461.00,10.00,277.66,204.99
461.00,11.00,300.65,195.18
461.00,12.00,318.74,177.92
461.00,13.00,338.53,162.65
461.00,14.00,358.67,147.83
461.00,15.00,382.96,141.92
461.00,16.00,406.10,132.46
461.00,17.00,429.93,124.90
461.00,18.00,454.42,129.94
461.00,19.00,477.59,120.56
461.00,20.00,498.46,106.79
461.00,21.00,522.89,101.51
461.00,22.00,547.58,97.58
461.00,23.00,567.66,112.48
461.00,24.00,588.74,125.91
461.00,25.00,606.42,143.59
461.00,26.00,626.18,158.90
461.00,27.00,642.46,177.87
461.00,28.00,663.28,191.71
461.00,29.00,682.69,207.47
461.00,30.00,700.89,224.61
461.00,31.00,718.57,242.29
461.00,32.00,736.25,259.97
461.00,33.00,755.99,275.30
461.00,34.00,772.37,294.19
461.00,35.00,790.05,311.86
461.00,36.00,806.78,330.44
461.00,37.00,825.56,346.94
461.00,38.00,841.88,365.88
461.00,39.00,854.84,387.26
461.00,40.00,867.05,409.07
461.00,41.00,872.28,433.52
461.00,42.00,884.41,455.38
461.00,43.00,901.88,473.26
461.00,44.00,910.65,496.68
461.00,45.00,919.46,520.07
461.00,46.00,934.68,539.90
461.00,47.00,939.32,564.47
461.00,48.00,936.75,589.34
462.00,1.00,77.68,217.68
462.00,2.00,99.08,230.60
462.00,3.00,121.62,241.41
462.00,4.00,138.73,259.64
462.00,5.00,163.72,260.26
462.00,6.00,186.06,249.02
462.00,7.00,208.77,238.58
462.00,8.00,232.46,230.60
462.00,9.00,252.65,215.85
462.00,10.00,271.52,199.46
462.00,11.00,292.70,186.16
462.00,12.00,314.15,173.33
462.00,13.00,333.28,157.24
462.00,14.00,354.55,144.09
462.00,15.00,374.27,128.73
462.00,16.00,398.93,124.62
462.00,17.00,422.34,115.85
462.00,18.00,443.56,102.63
462.00,19.00,467.50,95.41
462.00,20.00,492.35,92.67
462.00,21.00,514.33,104.57
462.00,22.00,538.46,98.02
462.00,23.00,561.68,107.27
462.00,24.00,582.99,120.34
462.00,25.00,600.40,138.28
462.00,26.00,614.06,159.22
462.00,27.00,635.52,172.04
462.00,28.00,654.81,187.94
462.00,29.00,675.04,202.64
462.00,30.00,692.72,220.31
462.00,31.00,710.88,237.49
462.00,32.00,726.51,257.01
462.00,33.00,744.18,274.68
462.00,34.00,757.80,295.65
462.00,35.00,775.48,313.33
462.00,36.00,790.16,333.56
462.00,37.00,802.10,355.53
462.00,38.00,823.74,368.05
462.00,39.00,841.41,385.72
462.00,40.00,858.12,404.32
462.00,41.00,875.80,422.00
462.00,42.00,893.47,439.68
462.00,43.00,901.45,463.37
462.00,44.00,903.72,488.27
462.00,45.00,916.91,509.50
462.00,46.00,934.59,527.18
462.00,47.00,938.53,551.87
462.00,48.00,947.41,575.24
462.00,49.00,958.66,597.56
463.00,1.00,77.68,217.68
463.00,2.00,96.75,233.85
463.00,3.00,116.29,249.44
463.00,4.00,139.74,258.09
463.00,5.00,164.39,262.27
463.00,6.00,186.34,250.30
463.00,7.00,209.64,241.24
463.00,8.00,231.55,229.20
463.00,9.00,252.15,215.04
463.00,10.00,275.59,206.33
463.00,11.00,297.40,194.11
463.00,12.00,313.53,175.02
463.00,13.00,338.42,172.61
463.00,14.00,361.27,162.47
463.00,15.00,375.52,141.93
463.00,16.00,399.72,135.66
463.00,17.00,418.25,118.88
463.00,18.00,442.25,111.88
463.00,19.00,466.28,105.00
463.00,20.00,490.30,111.96
463.00,21.00,515.01,108.19
463.00,22.00,539.92,106.08
463.00,23.00,561.16,119.27
463.00,24.00,583.48,130.52
463.00,25.00,601.36,148.00
463.00,26.00,623.07,160.39
463.00,27.00,642.52,176.11
463.00,28.00,661.08,192.85
463.00,29.00,678.40,210.88
463.00,30.00,689.78,233.14
463.00,31.00,707.46,250.82
463.00,32.00,725.13,268.49
463.00,33.00,745.23,283.36
463.00,34.00,761.07,302.71
463.00,35.00,778.74,320.39
463.00,36.00,795.53,338.91
463.00,37.00,813.21,356.58
463.00,38.00,830.64,374.51
463.00,39.00,836.01,398.93
463.00,40.00,850.75,419.12
463.00,41.00,867.60,437.59
463.00,42.00,884.92,455.62
463.00,43.00,902.62,473.27
463.00,44.00,921.79,489.32
463.00,45.00,929.40,513.13
463.00,46.00,942.96,534.13
463.00,47.00,937.90,558.61
463.00,48.00,949.28,580.87
463.00,49.00,956.30,604.87
464.00,1.00,73.72,220.90
464.00,2.00,91.77,238.20
464.00,3.00,109.92,255.39
464.00,4.00,133.56,263.52
464.00,5.00,156.93,254.62
464.00,6.00,181.66,250.99
464.00,7.00,206.21,246.24
464.00,8.00,223.98,228.65
464.00,9.00,248.50,223.77
464.00,10.00,270.22,211.39
464.00,11.00,294.34,204.83
464.00,12.00,309.68,185.09
464.00,13.00,331.23,172.41
464.00,14.00,355.05,164.82
464.00,15.00,379.97,162.83
464.00,16.00,401.58,150.27
464.00,17.00,422.49,136.56
464.00,18.00,444.21,124.19
464.00,19.00,467.35,114.71
464.00,20.00,491.03,106.71
464.00,21.00,514.65,98.52
464.00,22.00,537.14,109.45
464.00,23.00,562.11,110.64
464.00,24.00,580.52,127.55
464.00,25.00,598.20,145.23
464.00,26.00,623.05,147.96
464.00,27.00,639.83,166.49
464.00,28.00,660.99,179.80
464.00,29.00,681.79,193.68
464.00,30.00,700.33,210.45
464.00,31.00,715.51,230.31
464.00,32.00,733.99,247.15
464.00,33.00,753.28,263.05
464.00,34.00,769.54,282.04
464.00,35.00,784.55,302.03
464.00,36.00,802.51,319.42
464.00,37.00,821.95,335.14
464.00,38.00,839.63,352.82
464.00,39.00,857.31,370.49
464.00,40.00,875.16,388.00
464.00,41.00,891.39,407.01
464.00,42.00,892.52,431.98
464.00,43.00,908.33,451.35
464.00,44.00,919.54,473.70
464.00,45.00,912.08,497.56
464.00,46.00,929.96,515.04
464.00,47.00,935.36,539.45
464.00,48.00,945.43,562.33
464.00,49.00,958.52,583.63
464.00,50.00,949.92,607.10
465.00,1.00,78.79,216.50
465.00,2.00,96.70,233.93
465.00,3.00,104.57,257.66
465.00,4.00,123.40,274.11
465.00,5.00,146.33,264.15
465.00,6.00,168.92,253.44
465.00,7.00,193.84,251.45
465.00,8.00,216.90,241.80
465.00,9.00,235.64,225.25
465.00,10.00,257.54,213.20
465.00,11.00,277.83,198.59
465.00,12.00,302.18,192.92
465.00,13.00,325.01,182.75
465.00,14.00,345.26,168.09
465.00,15.00,366.49,154.88
465.00,16.00,388.07,142.26
465.00,17.00,410.47,131.16
465.00,18.00,430.10,115.67
465.00,19.00,451.80,103.26
465.00,20.00,476.62,100.23
465.00,21.00,501.47,102.91
465.00,22.00,526.35,100.44
465.00,23.00,551.32,99.16
465.00,24.00,571.36,114.10
465.00,25.00,591.60,128.78
465.00,26.00,608.17,147.50
465.00,27.00,626.66,164.32
465.00,28.00,643.88,182.45
465.00,29.00,663.78,197.58
465.00,30.00,681.46,215.26
465.00,31.00,700.75,231.16
465.00,32.00,718.59,248.67
465.00,33.00,736.65,265.95
465.00,34.00,756.12,281.64
465.00,35.00,771.07,301.68
465.00,36.00,789.65,318.41
465.00,37.00,806.03,337.29
465.00,38.00,823.64,355.03
465.00,39.00,841.07,372.96
465.00,40.00,862.58,385.69
465.00,41.00,882.52,400.78
465.00,42.00,894.33,422.81
465.00,43.00,895.52,447.78
465.00,44.00,908.64,469.06
465.00,45.00,917.82,492.32
465.00,46.00,925.80,516.01
465.00,47.00,925.71,541.01
465.00,48.00,931.66,565.29
465.00,49.00,944.62,586.67
466.00,1.00,73.29,221.17
466.00,2.00,90.68,239.14
466.00,3.00,109.09,256.05
466.00,4.00,131.22,267.68
466.00,5.00,154.53,258.63
466.00,6.00,179.47,260.27
466.00,7.00,194.00,239.92
466.00,8.00,218.95,238.28
466.00,9.00,242.26,229.26
466.00,10.00,262.68,214.83
466.00,11.00,287.41,211.22
466.00,12.00,308.06,197.13
466.00,13.00,329.24,183.85
466.00,14.00,348.36,167.73
466.00,15.00,363.07,147.52
466.00,16.00,385.75,137.00
466.00,17.00,404.22,120.15
466.00,18.00,429.21,120.71
466.00,19.00,454.01,117.55
466.00,20.00,477.34,108.56
466.00,21.00,501.40,101.75
466.00,22.00,521.70,116.33
466.00,23.00,546.67,115.15
466.00,24.00,570.31,123.31
466.00,25.00,593.10,133.58
466.00,26.00,607.40,154.09
466.00,27.00,627.16,169.40
466.00,28.00,642.25,189.34
466.00,29.00,660.86,206.03
466.00,30.00,673.87,227.37
466.00,31.00,690.82,245.75
466.00,32.00,708.49,263.43
466.00,33.00,726.60,280.67
466.00,34.00,741.41,300.81
466.00,35.00,758.28,319.26
466.00,36.00,775.53,337.36
466.00,37.00,791.42,356.66
466.00,38.00,809.07,374.37
466.00,39.00,831.96,384.41
466.00,40.00,846.65,404.63
466.00,41.00,858.30,426.75
466.00,42.00,883.19,429.13
466.00,43.00,896.71,450.16
466.00,44.00,903.16,474.32
466.00,45.00,907.72,498.90
466.00,46.00,914.97,522.82
466.00,47.00,930.91,542.08
466.00,48.00,934.69,566.79
466.00,49.00,944.80,589.66
467.00,1.00,80.67,214.06
467.00,2.00,98.18,231.90
467.00,3.00,115.86,249.58
467.00,4.00,139.24,258.43
467.00,5.00,161.27,246.60
467.00,6.00,186.19,244.62
467.00,7.00,211.15,243.23
467.00,8.00,232.16,229.68
467.00,9.00,257.10,227.87
467.00,10.00,278.93,215.69
467.00,11.00,296.57,197.98
467.00,12.00,314.25,180.30
467.00,13.00,334.57,165.73
467.00,14.00,352.60,148.41
467.00,15.00,377.59,147.77
467.00,16.00,396.66,131.60
467.00,17.00,419.33,121.08
467.00,18.00,444.33,120.74
467.00,19.00,469.33,120.56
467.00,20.00,479.94,97.93
467.00,21.00,504.93,98.43
467.00,22.00,528.67,106.29
467.00,23.00,553.59,104.28
467.00,24.00,571.55,121.67
467.00,25.00,591.19,137.14
467.00,26.00,614.18,146.95
467.00,27.00,630.04,166.28
467.00,28.00,647.71,183.96
467.00,29.00,665.39,201.63
467.00,30.00,683.07,219.31
467.00,31.00,695.97,240.72
467.00,32.00,712.31,259.65
467.00,33.00,729.00,278.26
467.00,34.00,746.68,295.94
467.00,35.00,764.34,313.64
467.00,36.00,779.36,333.62
467.00,37.00,797.43,350.90
467.00,38.00,814.69,368.97
467.00,39.00,835.27,383.18
467.00,40.00,852.08,401.68
467.00,41.00,869.76,419.36
467.00,42.00,891.13,432.33
467.00,43.00,905.41,452.86
467.00,44.00,913.96,476.34
467.00,45.00,925.37,498.59
467.00,46.00,939.76,519.03
467.00,47.00,950.89,541.42
467.00,48.00,950.03,566.40
467.00,49.00,961.49,588.63
467.00,50.00,966.68,613.08
467.00,51.00,971.83,637.54
467.00,52.00,962.23,660.63
467.00,53.00,967.62,685.04
467.00,54.00,950.53,703.29
467.00,55.00,949.83,728.28
467.00,56.00,950.64,753.26
467.00,57.00,943.21,777.13
467.00,58.00,930.24,798.51
467.00,59.00,920.83,821.67
467.00,60.00,905.71,841.58
467.00,61.00,929.01,850.65
467.00,62.00,911.53,868.52
467.00,63.00,922.82,890.83
467.00,64.00,898.95,898.25
467.00,65.00,898.28,873.26
467.00,66.00,898.15,848.26
467.00,67.00,922.76,852.64
467.00,68.00,916.29,876.79
467.00,69.00,891.53,873.33
467.00,70.00,899.11,849.51
467.00,71.00,918.31,865.52
467.00,72.00,894.11,871.80
467.00,73.00,906.84,850.29
467.00,74.00,930.49,858.40
467.00,75.00,918.61,880.39
467.00,76.00,926.14,904.23
467.00,77.00,901.21,906.14
467.00,78.00,879.47,893.79
467.00,79.00,890.68,871.45
467.00,80.00,891.00,846.45
467.00,81.00,902.84,824.43
467.00,82.00,920.61,842.02
467.00,83.00,924.13,866.77
467.00,84.00,905.01,882.86
467.00,85.00,894.22,860.31
467.00,86.00,890.39,835.61
467.00,87.00,914.22,828.05
467.00,88.00,930.68,846.86
467.00,89.00,925.72,871.37
467.00,90.00,906.27,887.08
467.00,91.00,930.16,894.47
467.00,92.00,912.40,912.08
467.00,93.00,888.94,903.46
467.00,94.00,888.13,878.47
467.00,95.00,894.13,854.20
467.00,96.00,918.73,849.77
467.00,97.00,918.58,874.77
467.00,98.00,908.49,897.65
467.00,99.00,912.46,872.97
467.00,100.00,901.96,895.65
468.00,1.00,78.42,216.90
468.00,2.00,94.12,236.35
468.00,3.00,114.94,250.19
468.00,4.00,138.26,259.21
468.00,5.00,163.23,258.07
468.00,6.00,186.12,268.13
468.00,7.00,209.96,260.62
468.00,8.00,230.25,246.01
468.00,9.00,249.75,230.37
468.00,10.00,271.04,217.27
468.00,11.00,289.53,200.44
468.00,12.00,311.06,187.74
468.00,13.00,329.20,170.53
468.00,14.00,349.59,156.07
468.00,15.00,370.13,141.81
468.00,16.00,389.17,125.61
468.00,17.00,413.79,121.25
468.00,18.00,434.38,107.08
468.00,19.00,458.98,102.61
468.00,20.00,483.57,98.12
468.00,21.00,508.43,95.47
468.00,22.00,533.35,93.53
468.00,23.00,555.54,105.06
468.00,24.00,570.62,124.99
468.00,25.00,591.26,139.10
468.00,26.00,611.61,153.63
468.00,27.00,628.85,171.73
468.00,28.00,648.09,187.70
468.00,29.00,663.48,207.40
468.00,30.00,681.69,224.52
468.00,31.00,697.48,243.91
468.00,32.00,717.35,259.07
468.00,33.00,737.55,273.81
468.00,34.00,750.81,295.00
468.00,35.00,768.53,312.63
468.00,36.00,791.28,323.01
468.00,37.00,808.95,340.69
468.00,38.00,826.11,358.87
468.00,39.00,842.09,378.10
468.00,40.00,853.42,400.39
468.00,41.00,871.09,418.07
468.00,42.00,879.62,441.57
468.00,43.00,895.99,460.46
468.00,44.00,913.49,478.32
468.00,45.00,925.10,500.46
468.00,46.00,932.50,524.34
468.00,47.00,940.97,547.86
468.00,48.00,941.04,572.86
468.00,49.00,950.21,596.11
469.00,1.00,77.68,217.68
469.00,2.00,95.36,235.36
469.00,3.00,113.03,253.03
469.00,4.00,137.00,260.14
469.00,5.00,161.22,266.34
469.00,6.00,183.92,255.86
469.00,7.00,206.21,244.54
469.00,8.00,227.90,232.12
469.00,9.00,251.39,223.55
469.00,10.00,269.07,205.87
469.00,11.00,289.93,192.09
469.00,12.00,312.17,180.67
469.00,13.00,337.06,178.38
469.00,14.00,355.49,161.48
469.00,15.00,375.17,146.07
469.00,16.00,392.85,128.39
469.00,17.00,414.75,116.34
469.00,18.00,439.07,122.12
469.00,19.00,459.62,107.87
469.00,20.00,479.21,92.34
469.00,21.00,502.89,84.32
469.00,22.00,524.16,97.46
469.00,23.00,548.34,103.79
469.00,24.00,567.47,119.89
469.00,25.00,587.46,134.89
469.00,26.00,608.87,147.80
469.00,27.00,626.55,165.48
469.00,28.00,648.33,177.75
469.00,29.00,653.28,202.26
469.00,30.00,667.69,222.69
469.00,31.00,685.89,239.83
469.00,32.00,701.39,259.44
469.00,33.00,719.87,276.28
469.00,34.00,737.55,293.96
469.00,35.00,757.58,308.92
469.00,36.00,775.26,326.60
469.00,37.00,792.93,344.28
469.00,38.00,808.89,363.52
469.00,39.00,825.94,381.81
469.00,40.00,843.61,399.49
469.00,41.00,860.87,417.58
469.00,42.00,875.02,438.19
469.00,43.00,887.80,459.67
469.00,44.00,905.01,477.81
469.00,45.00,921.94,496.20
469.00,46.00,931.26,519.40
469.00,47.00,938.29,543.39
469.00,48.00,935.69,568.25
469.00,49.00,940.56,592.78
470.00,1.00,75.44,219.66
470.00,2.00,98.27,229.86
470.00,3.00,115.06,248.38
470.00,4.00,139.59,253.22
470.00,5.00,161.38,240.96
470.00,6.00,186.20,237.96
470.00,7.00,210.69,232.95
470.00,8.00,233.91,223.68
470.00,9.00,251.59,206.00
470.00,10.00,273.04,193.16
470.00,11.00,295.55,182.29
470.00,12.00,315.18,166.81
470.00,13.00,333.06,149.34
470.00,14.00,354.94,137.24
470.00,15.00,378.32,128.37
470.00,16.00,399.03,114.37
470.00,17.00,420.95,102.36
470.00,18.00,440.75,87.09
470.00,19.00,464.96,80.88
470.00,20.00,489.89,82.80
470.00,21.00,514.80,80.70
470.00,22.00,535.90,94.10
470.00,23.00,556.73,107.93
470.00,24.00,579.28,118.72
470.00,25.00,602.59,127.75
470.00,26.00,613.89,150.05
470.00,27.00,631.57,167.73
470.00,28.00,649.25,185.41
470.00,29.00,666.93,203.08
470.00,30.00,684.31,221.05
470.00,31.00,700.24,240.32
470.00,32.00,720.14,255.45
470.00,33.00,737.82,273.13
470.00,34.00,754.79,291.48
470.00,35.00,776.72,303.49
470.00,36.00,794.32,321.24
470.00,37.00,813.50,337.28
470.00,38.00,826.58,358.58
470.00,39.00,836.66,381.46
470.00,40.00,852.97,400.41
470.00,41.00,870.65,418.09
470.00,42.00,880.29,441.15
470.00,43.00,887.40,465.12
470.00,44.00,904.04,483.78
470.00,45.00,908.91,508.30
470.00,46.00,923.50,528.60
470.00,47.00,936.04,550.23
470.00,48.00,946.26,573.04
470.00,49.00,964.99,589.61
470.00,50.00,961.92,614.42
470.00,51.00,963.83,639.34
470.00,52.00,961.18,664.20
470.00,53.00,957.80,688.97
470.00,54.00,964.90,712.94
470.00,55.00,951.62,734.12
470.00,56.00,944.67,758.14
470.00,57.00,941.53,782.94
470.00,58.00,938.64,807.77
470.00,59.00,945.43,831.84
470.00,60.00,932.77,853.40
470.00,61.00,932.51,878.39
470.00,62.00,920.49,900.32
470.00,63.00,896.96,908.75
470.00,64.00,908.03,886.34
470.00,65.00,900.49,862.51
470.00,66.00,912.38,840.51
470.00,67.00,937.00,836.17
470.00,68.00,939.40,861.06
470.00,69.00,924.16,880.88
470.00,70.00,905.47,897.48
470.00,71.00,881.33,890.99
470.00,72.00,893.18,868.98
470.00,73.00,899.70,844.84
470.00,74.00,914.26,824.52
470.00,75.00,890.15,817.93
470.00,76.00,902.63,796.27
470.00,77.00,927.02,801.78
470.00,78.00,927.12,826.78
470.00,79.00,909.82,844.83
470.00,80.00,933.67,837.34
470.00,81.00,914.68,853.59
470.00,82.00,918.43,878.31
470.00,83.00,904.81,857.35
470.00,84.00,896.89,833.64
470.00,85.00,905.91,810.32
470.00,86.00,923.35,828.23
470.00,87.00,947.83,833.32
470.00,88.00,932.77,853.27
470.00,89.00,922.05,875.86
470.00,90.00,898.25,868.21
470.00,91.00,901.99,843.49
470.00,92.00,916.90,823.43
470.00,93.00,931.25,843.90
470.00,94.00,935.72,868.50
470.00,95.00,929.12,892.61
470.00,96.00,906.29,902.79
470.00,97.00,898.61,878.99
470.00,98.00,903.02,854.39
470.00,99.00,900.99,829.47
470.00,100.00,909.32,805.90
471.00,1.00,77.68,217.68
471.00,2.00,99.89,229.14
471.00,3.00,120.67,243.05
471.00,4.00,144.32,251.14
471.00,5.00,169.18,253.83
471.00,6.00,190.23,240.34
471.00,7.00,214.02,232.65
471.00,8.00,234.90,218.90
471.00,9.00,255.95,205.42
471.00,10.00,275.72,190.12
